File,Activity,Subject,Trial,A11,A12,A21,A22,A31,A32,A Diff,A Angle,B11,B12,B21,B22,B31,B32,B Diff,B Angle
a16_s8_t3_color.avi,a16,s8,t3,260.987,249.98674,266.9814,233.0252,282.37363,268.31677,39.71666,43.0281820267866,290.01486,358.00543,290.44742,358.0035,290.3491,357.9644,0.37527466,21.9517466065599
a16_s3_t3_color.avi,a16,s3,t3,301.07532,153.99818,301.21594,154.03566,301.01297,153.69397,0.3665619,44.3664993225192,327.03882,356.99838,327.5297,357.03082,326.75452,356.96924,0.31344604,0.761757157230412
a16_s5_t1_color.avi , a16,s5,t1 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a16_s4_t2_color.avi,a16,s4,t2,344.1103,249.97571,331.4732,261.98328,335.23453,301.74008,60.640137,128.132202543468,280.01794,357.94104,280.6041,357.98007,280.81702,357.88037,0.8597412,151.098802928782
a16_s8_t1_color.avi,a16,s8,t1,260.99908,250.00713,259.8899,249.6693,290.19095,236.44746,42.751526,40.5133047167995,341.9725,356.984,341.38013,357.01172,342.41568,357.0716,0.5307617,5.98735531988429
a16_s5_t4_color.avi , a16,s5,t4 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a16_s1_t3_color.avi,a16,s1,t3,264.99936,301.0477,261.09244,261.50885,264.5628,241.451,60.03325,164.540767901433,284.9894,177.0228,286.36646,177.42418,285.5374,177.97954,1.5047455,50.0677997892549
a16_s6_t2_color.avi,a16,s6,t2,330.9928,356.95874,329.8489,357.05536,330.004,357.00076,1.0308228,14.5654029403611,270.96854,357.96783,270.22763,358.01422,270.22568,358.02292,0.7979431,106.23896721076
a16_s8_t4_color.avi,a16,s8,t4,261.03583,249.97615,276.59848,210.90498,282.59796,219.3084,52.22989,57.242489900024,593.9582,179.00246,594.0154,179.03041,594.0211,179.04372,0.10418701,139.374459156042
a16_s6_t1_color.avi,a16,s6,t1,276.9051,104.99729,277.69284,105.04112,279.49533,105.04419,2.6371384,176.912862726996,295.97,357.95157,294.85355,357.97342,295.34964,358.01157,0.6803589,5.51825736059163
a16_s6_t3_color.avi,a16,s6,t3,280.01184,106.00585,280.1181,106.03387,277.3223,105.94003,2.7553635,12.8472005112059,319.03357,106.03564,318.252,106.05427,316.60666,106.12733,2.5186005,178.822858683646
a16_s4_t3_color.avi,a16,s4,t3,344.07635,251.04788,332.12482,247.92653,332.4525,293.64313,54.219086,74.9524550791369,327.00534,356.96213,327.59152,356.97708,327.39767,356.9567,0.3977661,4.54205741743193
a16_s1_t4_color.avi,a16,s1,t4,265.94974,299.95007,260.6749,267.5961,249.7453,260.42355,55.730957,132.534656802102,336.86435,297.1297,334.18182,252.31947,344.65906,289.59973,15.3246765,12.2715885946351
a16_s4_t4_color.avi,a16,s4,t4,343.9564,249.99551,327.28192,251.6009,329.49298,299.07593,63.543823,92.8328839945867,327.97943,357.01498,328.23532,357.02954,327.69623,357.02554,0.2937622,2.83103460544404
a16_s8_t2_color.avi,a16,s8,t2,261.06952,250.00761,270.36804,235.20056,286.61398,210.93224,64.61984,178.328443283683,342.05737,356.99286,342.06784,357.03543,342.35498,357.00946,0.31420898,98.6456821855103
a16_s2_t4_color.avi , a16,s2,t4 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a16_s1_t2_color.avi,a16,s1,t2,336.9354,298.00208,334.5149,252.61784,343.01624,297.6055,6.477417,7.64817370249543,285.02112,176.88855,284.90994,176.84734,284.13565,176.76445,1.0095673,165.769789270312
a16_s3_t4_color.avi , a16,s3,t4 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a16_s6_t4_color.avi,a16,s6,t4,318.06366,106.00591,318.49197,106.00926,316.8132,106.098976,1.3435211,3.50704253572654,270.98438,357.9703,270.87366,358.01965,270.69733,358.00632,0.32305908,151.65232532381
a1_s1_t4_color.avi,a1,s1,t4,611.9906,181.03264,612.02765,181.04097,8.022427,124.02371,660.9771,7.28099833676965,57.995144,150.98103,58.03049,150.96594,612.0456,181.02353,584.09296,153.775064443803
a1_s4_t3_color.avi,a1,s4,t3,347.1454,250.94577,328.5767,204.58165,329.60135,211.85835,56.631454,13.8106380032686,388.99658,238.03767,375.4983,246.32391,375.236,246.36142,22.084335,156.592920736113
a1_s3_t1_color.avi,a1,s3,t1,388.9694,236.97365,394.08496,243.47662,394.10446,243.46404,11.625458,95.34652893239,40.00702,171.02116,40.002434,171.03313,40.012264,170.98798,0.038433075,8.68832589839332
a1_s5_t4_color.avi,a1,s5,t4,279.90564,169.00056,279.0013,169.59126,260.77023,274.90634,125.04118,132.973330748647,559.9654,112.99539,559.9784,112.996735,559.97174,113.04611,0.05706787,88.2234706607787
a1_s1_t1_color.avi,a1,s1,t1,400.9958,239.99664,361.16718,216.29218,368.99246,214.24586,57.754105,45.4141618185524,299.0089,178.9598,294.92932,179.72559,296.96414,178.88899,2.11557,11.7180080004877
a1_s6_t3_color.avi,a1,s6,t3,388.9795,237.00316,396.1468,240.26501,396.15323,240.29909,10.469666,125.172149028328,46.016434,163.0332,45.99627,162.9998,45.99566,162.94844,0.105537415,149.561452810439
a1_s8_t4_color.avi,a1,s8,t4,387.9981,237.98468,388.01724,237.97778,346.58472,246.0463,49.475006,8.80173204722137,47.009674,163.97026,46.980488,164.01657,46.99187,163.98866,0.03620529,10.0311636515699
a1_s7_t4_color.avi,a1,s7,t4,289.0454,200.95352,287.68747,212.11896,344.61197,311.0827,165.69574,143.157994401728,326.0643,214.05232,334.41052,225.32219,343.72363,245.43376,49.04077,168.324692026607
a1_s7_t3_color.avi,a1,s7,t3,290.96515,233.9973,291.71985,232.3113,298.93732,300.20358,74.17845,30.1827229443742,388.9734,237.98622,391.6468,237.98361,391.6294,237.98244,2.65979,3.92002963911242
a1_s2_t2_color.avi,a1,s2,t2,344.9977,250.98871,319.90503,208.8746,331.8052,218.65334,45.527878,19.8014451637312,389.01086,238.01866,356.0086,175.33527,373.612,228.8672,24.550323,9.56352759225542
a1_s5_t2_color.avi,a1,s5,t2,279.95627,169.00185,277.18924,170.02148,249.44987,196.06047,57.565018,157.03961146577,388.97763,237.98625,365.06937,244.95929,362.3772,245.0496,33.663788,165.661680277743
a1_s5_t1_color.avi,a1,s5,t1,387.97867,237.9429,352.51974,244.95819,356.67612,244.77109,38.130737,8.61355176183502,47.00019,163.98663,46.974304,164.04039,46.98566,164.00551,0.033405304,7.679505244056
a1_s7_t1_color.avi,a1,s7,t1,388.99545,237.99438,310.27997,141.23047,310.27567,140.3444,176.36977,141.150592253703,39.991863,171.9686,39.948624,172.01486,39.967987,172.0014,0.056682587,12.135066001948
a1_s5_t3_color.avi,a1,s5,t3,279.85193,169.03021,278.39728,169.64966,244.23395,213.91501,80.50278,150.726566966788,46.010906,176.97986,46.00173,177.01866,45.97173,177.06842,0.12773895,162.214094473391
a1_s4_t2_color.avi,a1,s4,t2,387.98734,237.99843,338.22305,238.35678,348.34967,246.45168,48.09091,39.0503007222361,41.020496,171.99583,41.01386,171.98433,41.015102,172.0063,0.015861511,26.7423132394923
a1_s2_t4_color.avi,a1,s2,t4,388.97113,237.98755,384.7957,242.47408,384.78525,242.48558,8.683914,179.27005075508,47.00604,163.98604,47.008217,163.97324,46.98692,164.00967,0.042755127,20.6496359529414
a1_s2_t3_color.avi,a1,s2,t3,45.945892,149.94365,45.939865,149.92207,535.00214,316.041,655.15356,55.6313334053149,539.0137,113.99684,539.0005,113.9555,45.982136,176.97511,556.00977,100.402060822543
a1_s2_t1_color.avi,a1,s2,t1,346.92487,250.98685,297.8094,218.65063,317.50793,214.59262,65.81116,45.0001654222093,389.04074,238.00479,330.8418,244.63777,343.22525,246.87909,54.68979,16.7610591568915
a1_s3_t3_color.avi , a1,s3,t3 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a1_s6_t1_color.avi,a1,s6,t1,387.99777,237.98483,393.37195,247.7693,393.3664,247.8467,15.230484,147.117070674816,40.013805,171.99765,39.98108,172.0187,39.97564,172.01033,0.0508461,90.2396708607072
a1_s4_t1_color.avi,a1,s4,t1,39.012,133.97266,593.9487,178.97691,593.96277,179.00073,599.9788,125.15007121373,343.1417,295.08215,38.991737,133.95685,39.0026,133.93271,465.28854,93.6819221416455
a1_s7_t2_color.avi,a1,s7,t2,388.98956,238.02258,317.05496,163.02382,318.00586,170.13321,138.87308,36.1870933329289,560.0089,113.00471,559.9841,113.01827,559.9658,113.01263,0.05101013,134.172209677049
a1_s6_t4_color.avi,a1,s6,t4,388.998,237.0122,402.6561,245.90694,403.87958,245.8502,23.71959,144.271281010852,45.99979,163.0196,45.974262,163.02493,45.97264,163.06296,0.07049942,104.224741135373
a1_s8_t2_color.avi,a1,s8,t2,389.03604,237.96596,389.02652,237.97083,363.73117,240.81944,28.158356,159.348329054485,46.99335,164.0146,46.971817,164.00665,47.010494,163.97014,0.06160736,63.6152505067382
a1_s8_t3_color.avi,a1,s8,t3,301.01553,142.03433,301.17532,141.50995,301.07654,141.76302,0.33232117,4.37629837179101,296.02496,357.99084,296.28128,357.90408,296.13327,357.90195,0.19720459,19.5274575429837
a1_s3_t4_color.avi,a1,s3,t4,389.01624,236.98218,314.27188,219.74629,333.2168,230.25418,62.527435,16.0298501439882,45.99194,162.9836,45.99407,162.99585,46.014057,162.95625,0.049461365,36.6406859079009
a1_s4_t4_color.avi,a1,s4,t4,388.98392,237.99763,308.2091,143.4769,308.21698,143.53363,175.23094,32.6150028123458,40.00413,171.98045,39.997078,172.0012,39.979374,172.01866,0.06296539,153.368314324231
a1_s1_t2_color.avi , a1,s1,t2 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a1_s6_t2_color.avi,a1,s6,t2,341.12344,306.97824,340.6484,273.13416,339.66864,266.31763,42.115417,172.624830678253,389.0057,237.9667,407.11414,247.31786,407.5694,247.20401,27.800995,138.648416296211
a1_s1_t3_color.avi,a1,s1,t3,611.9736,181.00847,8.036233,123.99069,8.039186,124.00343,660.93945,71.5594605616335,59.008106,176.9569,550.98267,321.04837,550.9892,321.0426,636.0668,122.225316524388
a1_s8_t1_color.avi,a1,s8,t1,389.0098,238.0068,361.77075,245.46353,364.04333,245.38153,32.341187,13.2432453167838,46.990784,163.99854,46.966343,163.99548,46.958942,164.0301,0.06341171,94.9481257314661
a1_s3_t2_color.avi , a1,s3,t2 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a8_s2_t2_color.avi,a8,s2,t2,322.96158,212.9581,317.7624,207.49776,374.88727,251.6651,90.63269,8.69326710727176,286.02002,210.02214,281.0764,212.93065,293.59952,166.80446,50.79718,44.340754997111
a8_s6_t1_color.avi,a8,s6,t1,389.02322,236.98735,339.13028,242.18906,339.80838,244.07622,56.30371,76.1874683192607,45.989178,162.96082,46.008816,162.9176,45.990303,162.91812,0.043819427,63.955386454948
a8_s4_t4_color.avi,a8,s4,t4,389.00037,238.01448,346.16592,245.74846,345.6859,301.53412,106.83409,100.727771527674,39.976337,172.01447,39.969097,172.01498,39.957275,172.04533,0.049930573,115.3802650756
a8_s7_t4_color.avi,a8,s7,t4,389.03445,238.02382,319.547,245.75165,291.53937,198.17755,137.34135,114.140106506341,559.9997,112.99285,559.98425,113.036064,559.98285,113.02652,0.05051422,28.0312811639731
a8_s6_t2_color.avi,a8,s6,t2,548.98975,202.06848,38.997215,133.00397,39.028297,132.9951,579.03485,23.6316191113035,38.98503,141.9824,549.01733,202.07948,549.0078,202.05202,570.0924,64.1601022176365
a8_s4_t1_color.avi,a8,s4,t1,388.9879,238.00546,307.44894,202.7056,311.6593,201.8625,113.47157,34.7320750894074,46.993267,164.01086,47.0147,163.99948,47.010715,163.97125,0.05706024,109.932832725506
a8_s2_t3_color.avi,a8,s2,t3,322.10876,213.00558,328.99957,212.01862,376.07333,258.47708,99.436066,127.225884059881,388.97244,238.0315,388.99036,237.97632,378.26678,257.56503,30.239197,10.7109314841313
a8_s6_t4_color.avi,a8,s6,t4,389.01562,236.95839,342.29196,245.55093,339.31372,245.50925,58.25276,168.77772951745,45.979538,162.99417,45.994843,163.02386,45.979275,163.05351,0.059604645,125.02916855885
a8_s3_t1_color.avi,a8,s3,t1,274.97708,357.99326,275.2408,357.96326,273.71384,357.97083,1.285675,6.20534834747235,45.980316,162.9757,46.01107,163.01361,46.027023,163.00899,0.08000183,112.882046502978
a8_s1_t3_color.avi,a8,s1,t3,388.96353,236.9834,357.59872,243.63712,397.3302,230.6406,14.709473,6.13624085781382,560.00995,112.992615,559.9937,112.996994,559.9926,113.0079,0.03261566,110.849778485842
a8_s4_t2_color.avi,a8,s4,t2,388.97034,237.97702,326.23853,197.61227,323.59335,201.84764,101.50636,89.2273524417479,39.98798,172.00952,39.988697,172.01471,39.96059,172.04315,0.061019897,127.469702133367
a8_s1_t1_color.avi,a8,s1,t1,534.9957,316.0068,534.99976,315.94733,39.00811,132.97525,679.01917,106.374536658565,46.012665,149.97838,46.00982,150.03987,594.02075,179.02808,577.05774,90.3783214369935
a8_s3_t4_color.avi,a8,s3,t4,324.9304,357.0032,325.37436,357.0029,325.58426,356.95914,0.697937,168.262459824823,274.98972,358.00998,275.31638,357.9682,275.5094,357.94482,0.58483887,179.617327327811
a8_s8_t2_color.avi,a8,s8,t2,389.003,238.02295,411.19815,243.0435,413.41315,243.10654,29.493744,168.884245288425,41.009483,171.97829,40.9861,172.007,40.92853,171.99692,0.09958267,119.218123716111
a8_s2_t4_color.avi,a8,s2,t4,46.01087,177.01538,593.9873,178.97586,594.0351,179.00812,550.01697,146.186894379332,561.0077,135.97685,279.4268,214.5653,279.1209,210.07848,355.9884,78.3056813950238
a8_s5_t1_color.avi,a8,s5,t1,281.12195,169.97522,277.69284,171.84605,276.87448,169.2009,5.0217896,78.5752716947509,388.98486,238.00739,388.9773,238.15952,388.98868,238.14182,0.13824463,29.897134894998
a8_s8_t3_color.avi,a8,s8,t3,388.98602,237.98853,328.1594,191.63152,372.7343,251.3432,29.606384,15.9469346664442,46.99559,163.96544,46.968662,163.9649,46.959244,164.01898,0.08988953,98.7437751458526
a8_s8_t4_color.avi,a8,s8,t4,387.98843,238.00316,339.74246,245.38129,340.08282,245.64313,55.545578,46.2658047913732,559.99243,113.0177,559.9912,112.9679,560.0143,113.00593,0.03362274,29.8426859983969
a8_s3_t2_color.avi,a8,s3,t2,324.99673,357.05435,325.97153,357.06253,325.4931,357.07324,0.5152588,1.76345134665289,275.10367,358.0137,276.18985,357.92154,275.59097,357.9887,0.5122986,1.54942274827974
a8_s4_t3_color.avi,a8,s4,t3,346.15924,251.01886,304.74744,203.52214,309.27405,203.82205,84.082,45.124624081083,263.10556,244.96906,264.31277,244.68336,263.71762,243.62164,1.9594727,74.0412029385782
a8_s5_t3_color.avi,a8,s5,t3,389.0277,238.01076,364.7637,244.91164,368.73245,244.86179,27.146286,15.1565398698247,40.99841,172.03601,40.96972,172.00565,40.978165,171.9832,0.07305527,116.004274650831
a8_s7_t3_color.avi,a8,s7,t3,260.92615,249.01833,261.252,249.30891,297.45895,229.46658,56.08455,109.55146274754,388.9863,237.98871,369.39474,246.88791,369.34344,246.8774,28.53154,143.989013079646
a8_s3_t3_color.avi , a8,s3,t3 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a8_s8_t1_color.avi,a8,s8,t1,389.00995,238.00691,372.24396,246.77916,365.34888,249.05376,34.707916,170.637708359537,47.03019,164.00139,47.011658,164.02556,46.99033,164.03267,0.07114029,145.916486308123
a8_s2_t1_color.avi,a8,s2,t1,320.09808,213.00905,316.8341,208.72205,273.8365,211.47687,47.793777,123.618525451306,346.0689,251.00568,347.56628,227.10779,334.63943,251.05667,11.480469,24.7734637704397
a8_s6_t3_color.avi,a8,s6,t3,535.0091,316.00635,39.00004,132.97781,39.018497,133.01242,678.9845,41.6703845693785,46.036457,149.96811,535.0492,316.00674,535.021,315.96625,654.98267,36.3958951119089
a8_s7_t2_color.avi,a8,s7,t2,389.0062,237.97931,306.34894,161.43242,305.92117,162.20045,158.86388,76.3140087406023,46.997635,164.04831,47.011024,163.98888,47.007217,163.9951,0.06278992,18.750468292608
a8_s1_t2_color.avi,a8,s1,t2,535.0436,315.99146,535.0265,315.97336,38.996666,132.98969,679.0487,153.609425318282,45.969463,150.03445,45.966465,150.0153,593.97253,178.9655,576.9341,78.077212498187
a8_s5_t4_color.avi,a8,s5,t4,279.1216,168.98897,275.5705,170.64668,299.3741,136.21829,53.02318,30.3163399636189,346.00977,250.02324,352.78848,246.1124,357.10028,246.39029,14.723465,146.330494812852
a8_s5_t2_color.avi,a8,s5,t2,389.01926,237.99037,351.8908,244.38144,352.3213,244.8123,43.519897,54.7922111814067,45.989998,162.98357,46.010437,162.96915,45.993706,162.94957,0.037704468,84.6840318915582
a8_s7_t1_color.avi,a8,s7,t1,329.90298,216.98285,321.62747,207.04361,276.05826,177.37473,93.45285,162.84818229973,388.97952,237.99239,382.57782,243.40288,382.56116,243.36804,11.794022,75.3593205700621
a9_s7_t1_color.avi,a9,s7,t1,388.98553,238.00124,389.02042,237.97908,311.4844,133.70276,181.7996,85.789385538485,46.98819,164.00719,46.98834,164.01323,47.018047,163.94891,0.08813095,26.2036414207031
a9_s7_t3_color.avi,a9,s7,t3,326.78165,216.99599,348.1057,246.71365,384.18765,245.48984,85.89986,123.718934161582,389.0216,238.00142,389.0053,238.01974,316.64468,245.05283,79.42833,137.196796903167
a9_s3_t3_color.avi,a9,s3,t3,388.97043,237.00548,389.00934,236.98897,385.93323,229.90074,10.141937,89.532555986905,560.01624,111.9967,560.02704,112.01652,560.00183,112.02717,0.0448761,84.3130263361643
a9_s3_t4_color.avi,a9,s3,t4,388.99057,236.99933,388.99228,237.00731,349.926,205.55278,70.51112,39.073169649587,40.020737,170.98709,40.01396,171.0033,40.00023,171.01836,0.05177307,160.328533727007
a9_s2_t2_color.avi,a9,s2,t2,303.9971,297.97003,303.8752,297.76242,272.17123,228.49777,101.29813,174.177745116963,389.05606,237.9813,389.0188,237.97084,358.87772,214.46594,53.693695,157.721067626836
a9_s1_t2_color.avi,a9,s1,t2,388.9557,236.95863,389.00082,236.98758,417.62997,240.81488,32.530533,154.941933455841,46.007175,162.99066,46.00866,162.94366,46.004234,162.9542,0.039409637,20.9880301122809
a9_s4_t4_color.avi,a9,s4,t4,389.0105,237.99644,389.01797,237.99625,297.85303,152.27368,176.88023,44.757447438544,47.000656,164.01994,47.00464,164.00543,46.98781,164.06363,0.056533813,0.782906380465782
a9_s4_t3_color.avi,a9,s4,t3,594.0032,179.01314,594.02246,178.98949,46.013023,150.01378,576.9895,53.8299802190591,560.97864,135.98198,560.94305,135.98488,46.003025,177.0036,555.9972,179.895557018761
a9_s5_t2_color.avi,a9,s5,t2,279.98648,169.95087,278.7664,169.9075,278.6161,170.281,1.700531,109.884368524217,45.969402,176.07732,46.020016,176.02641,46.02018,176.00139,0.12670517,135.539194081625
a9_s2_t4_color.avi,a9,s2,t4,320.9156,213.0379,315.5007,206.36302,349.83722,220.38016,36.263885,28.7432119543795,283.88846,209.04057,277.4424,211.4543,279.7781,211.29584,6.365616,16.64722323744
a9_s2_t3_color.avi,a9,s2,t3,303.9149,297.91394,301.9873,298.06,334.9564,196.6012,132.35425,67.6652578423849,320.94873,212.96552,362.54187,197.5606,330.33185,255.65286,52.070465,40.6700436844261
a9_s6_t3_color.avi,a9,s6,t3,318.8895,105.98658,320.57062,105.96638,343.14066,184.97334,103.23792,105.25461728239,40.03159,171.02286,40.019527,170.99867,39.970436,171.00676,0.077251434,107.152469218431
a9_s8_t2_color.avi,a9,s8,t2,388.99872,238.00966,389.0189,237.99776,238.43976,230.75102,157.8176,33.2965255762448,560.0224,113.00296,559.9873,113.01714,559.9982,113.02538,0.046592712,59.0283631875234
a9_s8_t1_color.avi,a9,s8,t1,389.02338,238.00424,389.03018,237.9619,372.78793,244.12267,22.353867,60.0974760506911,560.0191,113.01918,559.9949,113.02577,560.01544,112.97971,0.043128967,50.7169666202173
a9_s4_t1_color.avi,a9,s4,t1,389.02145,238.00482,388.96616,237.97804,333.18814,300.97116,118.79965,105.684085980283,560.0095,113.00126,560.0102,112.98774,560.0237,113.00308,0.015983582,44.1638435178248
a9_s1_t4_color.avi,a9,s1,t4,300.9741,131.03256,300.7241,132.64915,309.18546,99.01399,40.229935,5.32954775218119,389.02673,237.04413,389.02457,237.01292,425.203,239.91121,39.04335,81.4476602245459
a9_s7_t4_color.avi,a9,s7,t4,389.02426,237.99533,389.0427,237.9696,328.8578,136.73788,161.42392,113.646239753454,47.005196,164.0216,47.00178,164.02225,47.026596,163.99924,0.043769836,32.2080999834269
a9_s6_t2_color.avi,a9,s6,t2,281.04095,105.96523,281.06775,106.03934,424.4935,204.90779,242.39511,144.458708710075,321.0696,106.00748,320.17303,105.96181,365.79202,105.140724,45.589165,3.94709307933677
a9_s3_t1_color.avi,a9,s3,t1,388.99286,237.0161,389.00748,237.01033,329.39056,174.8299,121.7885,67.7385577328545,45.978325,162.98364,46.00474,162.98286,45.989822,163.03386,0.061714172,72.0050468950286
a9_s5_t3_color.avi,a9,s5,t3,389.0272,238.02776,389.0202,238.00366,370.61673,244.1329,24.51561,87.754931806453,46.001396,162.99121,45.967308,163.05827,45.9795,163.03732,0.06800842,3.25225013159649
a9_s1_t1_color.avi,a9,s1,t1,594.11273,179.00592,594.1001,179.01573,39.00017,133.00388,601.1146,137.429779713993,45.97433,175.97392,45.979244,175.98941,539.0077,113.01067,555.9966,100.321723357584
a9_s8_t4_color.avi,a9,s8,t4,328.0074,453.00095,328.0087,452.9886,560.99835,135.9507,550.0412,149.748558406491,269.89832,357.99493,270.96225,357.95148,539.9929,134.03369,494.05585,142.567920952931
a9_s6_t1_color.avi,a9,s6,t1,279.06653,106.02322,278.51624,106.14901,405.34628,153.63174,173.88828,33.4011417224767,318.97055,105.99637,317.05325,106.10546,393.32663,152.90724,121.26695,34.7900894702037
a9_s1_t3_color.avi,a9,s1,t3,388.98355,236.98099,388.93674,236.99751,353.75485,247.03545,45.283157,176.481329756751,40.963684,172.007,40.96582,171.98575,40.941673,171.98575,0.043266296,84.2609015019104
a9_s8_t3_color.avi,a9,s8,t3,388.99643,237.99873,388.99597,237.97192,217.35992,246.27122,179.909,88.2098772684617,40.001587,171.99283,39.980877,172.01454,39.948696,172.00415,0.0642128,115.74990346434
a9_s5_t1_color.avi,a9,s5,t1,282.06082,168.99968,281.49274,168.70566,278.4403,169.44621,4.067047,138.998294526909,327.98984,452.01483,328.01828,452.00583,328.08765,452.0139,0.09875488,155.811195894571
a9_s5_t4_color.avi,a9,s5,t4,278.9769,170.0637,277.79263,170.3215,277.4297,169.57645,2.0344696,103.691633089057,539.01996,113.98475,539.0105,114.01652,539.0161,114.04074,0.05983734,150.365687854289
a9_s7_t2_color.avi,a9,s7,t2,328.96536,218.01149,362.40378,146.26276,338.6821,271.73328,63.438522,14.2817474994519,388.98032,237.99428,388.966,237.99818,336.04697,245.09076,60.02983,172.368201449088
a9_s6_t4_color.avi,a9,s6,t4,39.016674,133.00735,39.00995,133.04242,549.0429,202.00851,579.0274,86.8434457126518,279.1988,105.051575,281.47794,105.22459,39.02264,133.01508,268.13965,10.8798371029906
a9_s4_t2_color.avi,a9,s4,t2,46.01716,150.03503,544.91943,180.99748,544.9406,181.0334,529.9218,124.076364134024,260.83533,245.07329,46.002453,150.03249,45.999744,150.03055,309.87833,168.280855822621
a9_s2_t1_color.avi,a9,s2,t1,389.00208,238.00217,389.0071,237.98227,335.19745,244.25284,60.055298,69.1516263063387,46.030228,162.97302,45.98759,162.96808,46.000584,162.98367,0.040294647,43.5858937285995
a9_s3_t2_color.avi,a9,s3,t2,388.97693,237.00322,388.9756,236.99155,252.39406,219.31677,154.26932,103.935611580969,560.02136,112.01527,560.0369,111.99775,560.0542,111.97802,0.07008362,179.58046147127
a20_s1_t3_color.avi,a20,s1,t3,389.00925,236.98373,361.52475,244.14497,382.02237,242.25745,12.26059,9.34278133748845,39.972435,171.02,39.99609,170.98796,40.001186,171.00319,0.04556656,54.9390870485218
a20_s2_t4_color.avi , a20,s2,t4 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a20_s6_t3_color.avi,a20,s6,t3,321.65555,106.01025,320.5035,105.29163,337.368,176.09837,85.80059,44.648216845809,389.0344,236.98013,359.70486,243.98337,361.80927,235.81274,28.392517,62.1274849424741
a20_s4_t2_color.avi , a20,s4,t2 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a20_s1_t1_color.avi,a20,s1,t1,389.01114,238.00842,359.2982,244.24167,360.28888,244.23882,34.952652,11.6827985906451,558.99805,112.97354,559.0108,112.95958,559.0182,112.974014,0.020614624,69.5122862966796
a20_s7_t3_color.avi,a20,s7,t3,322.00812,217.98128,299.22836,163.02022,302.90747,166.68428,70.397644,22.6048046452817,39.968956,172.01239,40.002922,171.98083,40.03435,171.9696,0.108181,156.770353522687
a20_s8_t1_color.avi,a20,s8,t1,388.99823,236.98524,404.85834,216.27104,401.33786,228.59465,20.730225,21.4969337721644,45.999683,162.98546,46.013794,162.98416,46.00575,163.02414,0.0447464,73.3700601797239
a20_s6_t2_color.avi,a20,s6,t2,318.7239,106.03386,317.7505,106.514786,392.06033,210.37271,177.67528,80.7085497591693,389.0278,236.95586,367.58035,244.05687,369.28485,244.02676,26.813858,17.3072514888509
a20_s5_t1_color.avi,a20,s5,t1,389.01743,236.9806,358.39383,244.35094,373.6065,244.04263,22.472946,12.3712652777724,45.975357,162.99152,45.9885,162.94537,45.98609,162.94495,0.057304382,84.1677369710872
a20_s1_t4_color.avi,a20,s1,t4,389.02032,237.01674,359.1327,244.07256,358.7024,244.03632,37.33751,161.902845681728,559.9919,112.00658,559.9831,111.991196,559.9447,111.99549,0.058265686,113.360953759795
a20_s5_t2_color.avi,a20,s5,t2,389.00974,236.99571,360.3745,244.16508,363.99686,244.21901,32.236176,14.909020086046,559.974,112.990585,560.0083,112.97186,560.0284,112.94536,0.099609375,155.775120787846
a20_s4_t1_color.avi,a20,s4,t1,343.90637,251.00949,301.05975,185.70374,297.60083,195.42651,101.88852,52.8518358392631,290.80228,200.03949,289.67914,200.41531,292.15036,198.06772,3.3198547,25.0291573471619
a20_s3_t3_color.avi,a20,s3,t3,271.97192,297.0187,270.6144,295.5918,270.78778,296.5525,1.6503601,33.3425780901287,273.953,358.02698,273.5835,358.0234,273.75836,357.964,0.2576294,19.3209145780753
a20_s1_t2_color.avi,a20,s1,t2,344.89587,250.98572,339.4271,211.63075,337.7816,290.15607,46.284637,9.11164448463155,389.00204,237.00896,360.18146,243.87645,363.5547,243.87494,32.31334,13.3770791999754
a20_s4_t3_color.avi , a20,s4,t3 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a20_s2_t3_color.avi , a20,s2,t3 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a20_s2_t1_color.avi,a20,s2,t1,307.97742,212.02774,304.4635,202.43896,307.11487,211.31696,1.5733337,3.49794936642008,388.9763,236.9495,388.97617,237.00058,389.0159,237.00905,0.09916687,101.894723977171
a20_s6_t1_color.avi,a20,s6,t1,39.0271,142.00546,38.998123,141.95366,535.02905,315.9564,669.9529,41.4490845111279,593.9677,178.97765,594.0049,178.98233,38.983162,141.95735,592.0049,3.36648406553025
a20_s7_t1_color.avi,a20,s7,t1,322.14896,217.06429,323.6375,170.81645,376.98544,257.4043,95.1765,33.4812941057897,271.95755,358.0491,272.20987,358.02634,271.50165,358.0606,0.46740723,2.38525524817994
